Buenos Aires,Estatal,Rural,VILLARINO,06875,PEDRO LURO,06875034,0600371,060037100,ESCUELA DE EDUCACIoN PRIMARIA Nº14 ALMIRANTE GUILLERMO BROWN,ZONA RURAL   ESTANCIA LAS ISLETAS,8149,0291,15-429-7849,escuelaprimaria14@yahoo.com; opp1100014@abc.gov.ar,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
Buenos Aires,Privado,Rural,VILLARINO,06875,PEDRO LURO,06875034,0600372,060037200,JARDÍN DE INFANTES NAZARETH,ZONA RURAL-PARAJE FORTÍN MERCEDES   FORTIN MERCEDES,8148,02928,42-0125,jardinnazafortin@hotmail.com; jardindeinfantesnazareth@yahoo.com.ar,1,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,
Buenos Aires,Estatal,Urbano,CHASCOMUS,06218,CHASCOMUS,06218003,0600373,060037300,JARDÍN DE INFANTES Nº909,SAN LORENZO E/ QUINTANA Y CASALINS 64  ,7130,02241,43-0537,jardin909chascomus@gmail.com; rochiaguirre73@gmail.com,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
Buenos Aires,Privado,Urbano,CHASCOMUS,06218,CHASCOMUS,06218003,0600374,060037400,JARDÍN DE INFANTES LA MEDALLA MILAGROSA,BELBEZE E/ RICO Y GRITO DE DOLORES 297  ,7130,02241,43-0204,nuchit2@hotmail.com.ar,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,;
Buenos Aires,Estatal,Urbano,CHASCOMUS,06218,ADELA,06218001,0600375,060037500,ESCUELA DE EDUCACIoN PRIMARIA Nº7 ESTEBAN ECHEVERRIA,RUTA N° 2 KM. 134,50   ,7136,02241,46-8239,echeverriaescuela@gmail.com,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,;
Buenos Aires,Estatal,Urbano,CHASCOMUS,06218,CHASCOMUS,06218003,0600376,060037600,ESCUELA DE EDUCACIoN PRIMARIA Nº53 ALEJANDRA CERNADAS,CIRC. X SECC. RURAL PARCELA 1007 D   EL COATI,7130,02241,15-46-0135,ep53chascomus@gmail.com; maeleta@abc.gob.ar,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
Buenos Aires,Estatal,Urbano,CHASCOMUS,06218,LIBRES DEL SUD,06218019,0600377,060037700,ESCUELA DE EDUCACIoN PRIMARIA Nº30 MARIANO MOLLA VILLANUEVA,CUARTEL VIII   ,7130,02241,53-9503,ep30chascomus@gmail.com,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,;
Buenos Aires,Estatal,Urbano,CHASCOMUS,06218,CHASCOMUS,06218003,0600378,060037800,ESCUELA MUNICIPAL Nº2 HIPOLITO BOUCHARD,ALVEAR E/ LOS CEDROS Y LOS ROBLES 1160  ,7130,02241,43-0616,escuelamunicipal2@yahoo.com.ar; escuelamunicipaln2@gmail.com,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
Buenos Aires,Estatal,Urbano,VILLARINO,06875,MEDANOS,06875027,0600379,060037900,JARDÍN DE INFANTES Nº902 JUANA MANSO,SAN MARTÍN Y SAAVEDRA   ,8132,02927,43-3059,jardin902medanos@gmail.com; ji110902@abc.gov.ar,1,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,
Buenos Aires,Estatal,Rural,VILLARINO,06875,ARGERICH,06875001,0600380,060038000,ESCUELA PRIMARIA ALBERGUE Nº3 ESTANISLAO DEL CAMPO,SGO. MURPHY 632  ,8134,02927,49-0105,rcura1@abc.gob.ar,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,;
Buenos Aires,Estatal,Rural,VILLARINO,06875,OMBUCTA,06875032,0600383,060038300,ESCUELA DE EDUCACIoN PRIMARIA Nº8 TAMBOR DE TACUARI,SECCION QUINTAS   ,8142,0291,15-571-2471,leonela_deburato@hotmail.com,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,;
Buenos Aires,Estatal,Urbano,GENERAL PUEYRREDON,06357,MAR DEL PLATA,06357020,0600384,060038400,JARDÍN MUNICIPAL Nº17,AMEGHINO 385  ,7600,0223,489-3943,jardinmun17@mardelplata.gov.ar; mji0433128@abc.gov.ar,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
Buenos Aires,Estatal,Rural,VILLARINO,06875,MEDANOS,06875027,0600385,060038500,ESCUELA DE EDUCACIoN PRIMARIA Nº10 PAULA ALBARRACIN DE SARMIENTO,SECCION QUINTAS   VILLARINO VIEJO,8134,0291,15-573-1477,mon-sandrajuancouste@hotmail.com; opp1100010@abc.gov.ar,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
Buenos Aires,Estatal,Rural,VILLARINO,06875,NICOLAS LEVALLE,06875030,0600386,060038600,ESCUELA DE EDUCACIoN PRIMARIA Nº13 PATRICIAS ARGENTINAS,RUTA N° 22 KM 748 Y 1/2. PARAJE SALINAS LA AURORA   ,8134,0,0,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,;
Buenos Aires,Estatal,Rural,VILLARINO,06875,MEDANOS,06875027,0600387,060038700,ESCUELA DE EDUCACIoN PRIMARIA Nº20 BARTOLOME MITRE,COLONIA MASTRANGELO   COLONIA MASTRANGELO,8132,0291,15-414-2194,escuela20mastrangelo@gmail.com,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,;
Buenos Aires,Estatal,Urbano,VILLARINO,06875,PEDRO LURO,06875034,0600391,060039100,ESCUELA DE ADULTOS Nº703 COMANDANTE LUIS PIEDRABUENA,12 380  ,8148,02928,42-1058,de1100703@abc.gov.ar; giselajau@hotmail.com,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
Buenos Aires,Estatal,Urbano,TRES ARROYOS,06833,TRES ARROYOS,06833027,0600392,060039200,JARDÍN DE INFANTES Nº901,AV BELGRANO E/SARMIENTO Y BRANDSEN 145  ,7500,02983,43-2358,ji901tsas@gmail.com,1,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,;
Buenos Aires,Estatal,Urbano,TRES ARROYOS,06833,TRES ARROYOS,06833027,0600393,060039300,JARDÍN DE INFANTES Nº902,LEANDRO N.ALEM E/DORREGO Y 25 DE MAYO 331  ,7500,02983,42-7213,rosanam75@live.com,1,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,;
Buenos Aires,Estatal,Urbano,TRES ARROYOS,06833,TRES ARROYOS,06833027,0600394,060039400,JARDÍN DE INFANTES Nº906 PAULA ALBARRACIN,H. YRIGOYEN 1020  ,7500,02983,42-7233,ji906@yahoo.com.ar,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,;
Buenos Aires,Estatal,Rural,TRES ARROYOS,06833,TRES ARROYOS,06833027,0600395,060039500,JARDÍN DE INFANTES Nº909 CONSTANCIO C VIGIL,OLIVERO DUGGAN 3500  EL TRIANGULO,7500,02983,56-8639,yonaluquez@hotmail.com; jardin909@gmail.com,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
Buenos Aires,Estatal,Urbano,TRES ARROYOS,06833,TRES ARROYOS,06833027,0600396,060039600,JARDÍN DE INFANTES Nº911,20 DE ABRIL E/ENTRE RIOS Y SANTA Fe 1244  ,7500,02983,42-7247,ji107911@abc.gov.ar,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,;
Buenos Aires,Estatal,Urbano,TRES ARROYOS,06833,TRES ARROYOS,06833027,0600397,060039700,JARDÍN DE INFANTES Nº912,URUGUAY 750  ,7500,02983,42-3278,ji107912@abc.gov.ar,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,;
Buenos Aires,Estatal,Urbano,TRES ARROYOS,06833,TRES ARROYOS,06833027,0600398,060039800,JARDÍN DE INFANTES Nº914,RODRIGUEZ PEÑA E/CERRITO Y AV.CASEROS 1045  ,7500,02983,42-7257,jardin914tsas@gmail.com; dany732014@hotmail.com,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
Buenos Aires,Estatal,Urbano,CHASCOMUS,06218,CHASCOMUS,06218003,0600399,060039900,ESCUELA DE EDUCACIoN PRIMARIA Nº4 MANUEL BELGRANO,CUARTEL VII   LOS JAGÜELES,7130,2241,40-8772,ep4chascomus@gmail.com,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,;
Buenos Aires,Estatal,Urbano,CHASCOMUS,06218,CUATRO DE FEBRERO,06218055,0600401,060040100,ESCUELA DE EDUCACIoN PRIMARIA Nº11 DON JOSe BILBAO,RUTA 59 - CUARTEL VI   ,7136,2241,50-5722,ep11chascomus@gmail.com; opp0270011@abc.gov.ar,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
Buenos Aires,Estatal,Urbano,CHASCOMUS,06218,EL ESPARTILLAR,06218009,0600402,060040200,ESCUELA DE EDUCACIoN PRIMARIA Nº14 PATRICIAS ARGENTINAS,CUARTEL XI   ,7130,02241,56-4519,ep14chascomus@gmail.com,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,;
Buenos Aires,Estatal,Urbano,CHASCOMUS,06218,CHASCOMUS,06218003,0600403,060040300,ESCUELA DE EDUCACIoN PRIMARIA Nº15 PABLO A. PIZZURNO,CUARTEL III   EL SOLITO,7130,2241,50-8301,escuela15elsolito@gmail.com,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,;
Buenos Aires,Estatal,Urbano,CHASCOMUS,06218,CHASCOMUS,06218003,0600404,060040400,ESCUELA DE EDUCACIoN PRIMARIA Nº16 JULIO ARGENTINO ROCA,CUARTEL X   EL RECREO,7130,02241,15-54-3059,ep16julioaroca@hotmail.com; lmacias5@abc.gob.ar,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
Buenos Aires,Estatal,Urbano,CHASCOMUS,06218,CHASCOMUS,06218003,0600405,060040500,ESCUELA DE EDUCACIoN PRIMARIA Nº19 NUEVE DE JULIO,RUTA Nº20 KM.68   9 DE JULIO,7130,02241,56-0464,esc19chascomus@gmail.com,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,;
Buenos Aires,Estatal,Urbano,CHASCOMUS,06218,DON CIPRIANO,06218006,0600406,060040600,ESCUELA DE EDUCACIoN PRIMARIA Nº20 ANGELICA NEWTON DEL LAGOS,CUARTEL VI   ,7135,02241,15-53-8012,opp0270020@abc.gov.ar,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,;
Buenos Aires,Estatal,Urbano,CHASCOMUS,06218,CHASCOMUS,06218003,0600408,060040800,ESCUELA DE EDUCACIoN PRIMARIA Nº26 MARTÍN MIGUEL DE GÜEMES,CUARTEL VIII   SAN GREGORIO,7130,2241,49-6649,iribarnemarcela@hotmail.com,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,;
Buenos Aires,Estatal,Urbano,CHASCOMUS,06218,COMANDANTE GIRIBONE,06218004,0600409,060040900,ESCUELA DE EDUCACIoN PRIMARIA Nº27 GUILLERMO BROWN,RUTA PROVINCIAL Nº58 - CUARTEL VIII   ,7135,02241,15-54-0069,ep27chascomus@gmail.com,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,;
Buenos Aires,Estatal,Urbano,CHASCOMUS,06218,CHASCOMUS,06218003,0600410,060041000,ESCUELA DE EDUCACIoN PRIMARIA Nº31 DEAN GREGORIO FUNES,BARRIO PARQUE GIRADO   ,7130,02241,54-7459,ep31chascomus@gmail.com,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,;
Buenos Aires,Estatal,Urbano,CHASCOMUS,06218,MANANTIALES,06218022,0600411,060041100,ESCUELA DE EDUCACIoN PRIMARIA Nº34 HIPoLITO YRIGOYEN,CUARTEL X   ,7130,02242,40-0066,ep34manantialeschascomus@gmail.com.ar,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,;
Buenos Aires,Estatal,Urbano,CHASCOMUS,06218,CHASCOMUS,06218003,0600412,060041200,ESCUELA DE EDUCACIoN PRIMARIA Nº37 ISLAS MALVINAS,CUARTEL VIII   LA GRANJA,7130,02241,53-4807,ep37chascomus@gmail.com; gilloga2@gmail.com,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
Buenos Aires,Estatal,Urbano,CHASCOMUS,06218,CHASCOMUS,06218003,0600413,060041300,ESCUELA DE EDUCACIoN PRIMARIA Nº38 PAULA ALBARRACIN DE SARMIENTO,CUARTEL VI   LOS CERILLOS,7130,02241,15-46-7410,ep38chascomus@gmail.com,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,;
Buenos Aires,Estatal,Urbano,CHASCOMUS,06218,CHASCOMUS,06218003,0600414,060041400,ESCUELA DE EDUCACIoN PRIMARIA Nº41 CEFERINO NAMUNCURA,CUARTEL XI   SAN CEFERINO,7130,02241,57-0757,myrandrade@abc.gob; ep41chascomus@gmail.com,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
Buenos Aires,Estatal,Urbano,CHASCOMUS,06218,CHASCOMUS,06218003,0600417,060041700,ESCUELA DE EDUCACIoN PRIMARIA Nº47 MARIANO MORENO,CUARTEL VIII   EL BOTE,7130,02241,57-2068,ep47chascomus@gmail.com; ep0270047@abc.gov.ar,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
Buenos Aires,Estatal,Rural,CHASCOMUS,06218,SAN NICANOR,06218047,0600418,060041800,ESCUELA DE EDUCACIoN PRIMARIA Nº50 SAN JOSe DE CALAZANZ,CUARTEL VIII   SAN NICANOR,7130,2241,15-56-3916,ep50chascomus@gmail.com,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,;
Buenos Aires,Privado,Urbano,GENERAL SAN MARTIN,06371,SAN ANDRES,06371011,0600422,060042200,JARDÍN DE INFANTES NUESTRA SEÑORA DE LA MERCED,JUNIN E/ TRES DE FEBRERO Y J.C.PAZ 2641  ,1651,011,4755-1388,jardin.lamercedsa@gmail.com; azadnich.lamercedsa@gmail.com,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
Buenos Aires,Estatal,Urbano,GENERAL SAN MARTIN,06371,GENERAL SAN MARTIN,06371007,0600423,060042300,ESCUELA DE EDUCACIoN PRIMARIA Nº54 GENERAL MARTÍN MIGUEL DE GÜEMES,ESCRIBANO CAGNIN 2051  ,1651,011,4849-0040,alejandracelano@yahoo.com.ar; 0045pp054@gmail.com,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
Buenos Aires,Estatal,Urbano,GENERAL SAN MARTIN,06371,GENERAL SAN MARTIN,06371007,0600424,060042400,ESCUELA DE EDUCACIoN PRIMARIA Nº14 INFANTERÍA ARGENTINA,MENDOZA 1069  BARRIO MI ESPERANZA,1650,011,4752-3852,infanteriargentina14@hotmail.com; pp045014@abc.gov.ar,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
Buenos Aires,Estatal,Urbano,GENERAL SAN MARTIN,06371,BARRIO PARQUE GENERAL SAN MARTIN,06371001,0600425,060042500,CENTRO EDUCATIVO NIVEL SECUNDARIO Nº454,CALLE 90 E/15 Y 17 750  ,1651,011,4713-2746,0045dm0454@gmail.com,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,;
Buenos Aires,Estatal,Urbano,GENERAL SAN MARTIN,06371,SAN ANDRES,06371011,0600426,060042600,JARDÍN DE INFANTES Nº911 ALMIRANTE GUILLERMO BROWN,17 E/ 90 Y 96 3765  VILLA CONCEPCION,1651,011,4755-6014,jardin.j911@gmail.com; ji0450911@abc.gov.ar,1,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,
Buenos Aires,Estatal,Urbano,GENERAL SAN MARTIN,06371,BARRIO PARQUE GENERAL SAN MARTIN,06371001,0600427,060042700,ESCUELA DE EDUCACIoN PRIMARIA Nº48 BEATO ROQUE GONZALEZ DE STA. CRUZ,90 E/15 Y 17 750  ,1651,011,4713-2746,pp045048@abc.gov.ar,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,;
Buenos Aires,Estatal,Urbano,GENERAL SAN MARTIN,06371,CIUDAD VILLA BALLESTER,06371004,0600428,060042800,ESCUELA DE EDUCACIoN PRIMARIA Nº47 HUESTES SALTEÑAS,QUINTANA E/ SIMONS Y CABRAL 850  ,1653,011,4768-1439,primaria47@yahoo.com.ar; pp045047@abc.gov.ar,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
Buenos Aires,Estatal,Urbano,MALVINAS ARGENTINAS,06515,LOS POLVORINES,06515003,0600430,060043000,ESCUELA DE EDUCACIoN PRIMARIA Nº19 LA VUELTA DE OBLIGADO,PERITO MORENO 2048  ,1613,011,4660-0943,fernandescu15@yahoo.com.ar; ep19obligado@gmail.com,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
Buenos Aires,Privado,Urbano,MALVINAS ARGENTINAS,06515,LOS POLVORINES,06515003,0600431,060043100,INSTITUTO PABLO NOGUeS,BACACAY 2050  ,1613,02320,44-4602,institutopablonogues@hotmail.com; dmm1333096@abc.gov.ar,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
Buenos Aires,Privado,Urbano,MALVINAS ARGENTINAS,06515,LOS POLVORINES,06515003,0600432,060043200,INSTITUTO EVANGELICO LUIS SIEGEL,SUIPACHA 3522  ,1613,011,4660-3181,luissiegel@yahoo.com.ar,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,;
Buenos Aires,Privado,Urbano,MALVINAS ARGENTINAS,06515,LOS POLVORINES,06515003,0600433,060043300,INSTITUTO LA SAGRADA FAMILIA,J. C. BARONI E/ GHANDI Y TREJO 1761  ,1613,011,4663-0115,sagradafamilias@yahoo.com.ar,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,;
Buenos Aires,Privado,Urbano,MALVINAS ARGENTINAS,06515,PABLO NOGUES,06515004,0600434,060043400,ESCUELA CORNELIO SAAVEDRA,VALPARAISO Y M. BRAVO 209  ,1613,02320,48-0540,educsaavedra@yahoo.com.ar,1,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,;
Buenos Aires,Privado,Urbano,MALVINAS ARGENTINAS,06515,LOS POLVORINES,06515003,0600435,060043500,JARDÍN DE INFANTES EL OSITO CARIÑOSO,JUAN CARLOS BARONI E/TREJO Y GHANDI 1733  ,1613,011,4663-0115,institutosagradafamiliasrl@yahoo.com.ar,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,;
Buenos Aires,Privado,Urbano,MALVINAS ARGENTINAS,06515,PABLO NOGUES,06515004,0600436,060043600,INSTITUTO JOSe MARMOL,CHACABUCO 348  ,1613,02320,48-1836,insjmarmolgrillito@yahoo.com,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,;
Buenos Aires,Privado,Urbano,MALVINAS ARGENTINAS,06515,PABLO NOGUES,06515004,0600437,060043700,JARDÍN DE INFANTES GRILLITO,CHACABUCO (E/ BS. AS. Y SAN MARTÍN) 348  ,1613,02320,48-1836,jadingri@yahoo.com.ar,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,;
Buenos Aires,Estatal,Urbano,MONTE,06547,SAN MIGUEL DEL MONTE,06547014,0600439,060043900,ESCUELA DE EDUCACIoN PRIMARIA Nº16 VICENTE LOPEZ Y PLANES,ALEM E/ T PINAZO Y SOLER 150  ,7220,02271,42-0553,072monteep16@gmail.com; pp072016@abc.gov.ar,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
Buenos Aires,Estatal,Urbano,MONTE,06547,SAN MIGUEL DEL MONTE,06547014,0600442,060044200,ESCUELA DE EDUCACIoN PRIMARIA Nº22 JOSe HERNANDEZ,LUJAN ESQ. RAUCH   ,7220,02271,44-3361,072monteep22@gmail.com; metcheto06@abc.gob.ar,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
Buenos Aires,Privado,Urbano,MONTE,06547,SAN MIGUEL DEL MONTE,06547014,0600443,060044300,JARDÍN DE INFANTES CRISTIANO MISIONERO,CUARTEL I-PALABRA DE VIDA   PALABRA DE VIDA,7220,02271,3688-1058,muzzupappa30@hotmail.com,1,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,;
Buenos Aires,Privado,Urbano,DOLORES,06238,DOLORES,06238002,0600444,060044400,INSTITUTO PARROQUIAL BERTONI,A. DEL VALLE 350  ,7100,02245,44-7466,bertoniepb@hotmail.com,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,;
Buenos Aires,Privado,Urbano,DOLORES,06238,DOLORES,06238002,0600445,060044500,INSTITUTO FRANCISCO DE PAULA ROBLES,ARISTOBULO DEL VALLE 350  ,7100,02245,44-7466,secundariorobles@yahoo.com.ar,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,;
Buenos Aires,Privado,Urbano,DOLORES,06238,DOLORES,06238002,0600446,060044600,JARDÍN DE INFANTES NUESTRA SEÑORA DE LUJAN,MACHADO E/ OLAVARRIA Y MORENO 25  ,7100,02245,44-7851,jardinlujan@hotmail.com,1,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,;
Buenos Aires,Privado,Urbano,DOLORES,06238,DOLORES,06238002,0600447,060044700,JARDÍN DE INFANTES SAN JUAN BAUTISTA,SALTA Y RIVADAVIA   ,7100,02245,55-8032,jsanjuanbautista@yahoo.com.ar,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,;
Buenos Aires,Privado,Urbano,ZARATE,06882,ZARATE,06882012,0600448,060044800,JARDÍN DE INFANTES MI PEQUEÑO JARDIN,BOLIVAR ESQ. GARIBALDI 1730  ,2800,03487,43-2961,mpjardin@gmail.com,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,;
Buenos Aires,Estatal,Urbano,SAN VICENTE,06778,SAN VICENTE,06778008,0600449,060044900,ESCUELA DE EDUCACIoN PRIMARIA Nº5 JONAS SALK,ITURRALDE   VILLA FORTUNA,1865,222,444-9308,ep5jonassalk@gmail.com; pp099005@abc.gov.ar,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
Buenos Aires,Estatal,Urbano,SAN VICENTE,06778,ALEJANDRO KORN,06778001,0600451,060045100,ESCUELA DE EDUCACIoN PRIMARIA Nº12 MARIANO MORENO,ESMERALDA ESQ. URUGUAY 105  VILLA SOLFERINO,1864,02225,42-5881,ep12sv@gmail.com,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,;
Buenos Aires,Estatal,Urbano,GENERAL SAN MARTIN,06371,CIUDAD VILLA BALLESTER,06371004,0600452,060045200,ESCUELA DE EDUCACIoN SECUNDARIA Nº22 ROSARIO VERA PEÑALOZA,BALCARCE 3469  ,1653,011,5197-8741,0045ms0022@gmail.com,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,;
Buenos Aires,Estatal,Rural,BALCARCE,06063,BALCARCE,06063001,0600453,060045300,ESCUELA DE EDUCACIoN PRIMARIA Nº7 MARTÍN MIGUEL DE GÜEMES,RUTA 55 CTEL. 1º KM 77   EL PARQUE,7620,02266,15-44-3447,lauramontesdeoca_4@hotmail.com; lmontesdeoca2@abc.gob.ar,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
Buenos Aires,Estatal,Rural,BALCARCE,06063,BALCARCE,06063001,0600454,060045400,ESCUELA DE EDUCACIoN PRIMARIA Nº15 JUAN KELLY,RUTA 55   TRES ESQUINAS,7620,02266,47-5083,anabernal_1975@hotmail.com,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,;
Buenos Aires,Estatal,Rural,BALCARCE,06063,BALCARCE,06063001,0600455,060045500,ESCUELA DE EDUCACIoN PRIMARIA Nº18 ANTONIO GONZALEZ BALCARCE,CAMINO A EL FARO   EL CAPRICHO,7620,2266,53-1876,balcarcepp0018capricho@gmail.com,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,;
Buenos Aires,Estatal,Urbano,BALCARCE,06063,BALCARCE,06063001,0600456,060045600,JARDÍN DE INFANTES Nº906 PAULA ALBARRACIN,5 Y 8 353  ,7620,02266,43-2790,jardin906bce@gmail.com,1,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,;
Buenos Aires,Privado,Urbano,BALCARCE,06063,BALCARCE,06063001,0600457,060045700,ESCUELA EMILIO LAMARCA,CALLE 20 E/15 Y AV. RENe FAVALORO 572  ,7620,2266,41-8428,elamarca@iglesiamdp.org,1,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,;
Buenos Aires,Estatal,Urbano,BALCARCE,06063,BALCARCE,06063001,0600458,060045800,JARDÍN DE INFANTES Nº905 ISIDORA DE VEGA,13 82  ,7620,02266,42-3190,jardin905balc@gmail.com; oji0090905@abc.gov.ar,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
Buenos Aires,Estatal,Urbano,BALCARCE,06063,BALCARCE,06063001,0600459,060045900,ESCUELA DE EDUCACIoN PRIMARIA Nº16 25 DE MAYO,AVENDIDA CENTENARIO 1930  PARAJE LA RURAL,7620,02266,42-2906,gracielareveruzzi71@yahoo.com.ar; pp0090016@abc.gov.ar,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
Buenos Aires,Estatal,Urbano,MORON,06568,HAEDO,06568003,0600460,060046000,JARDÍN DE INFANTES Nº920,LAINEZ E/FASOLA Y AMERICA 1119  ,1706,011,4650-9263,lmeirimdiz@abc.gov.ar; oji1000920@abc.gov.ar,1,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,
Buenos Aires,Privado,Urbano,MORON,06568,HAEDO,06568003,0600461,060046100,JARDÍN DE INFANTES MI NIDITO,BAYLE 935  ,1706,011,4659-5340,jardinminidito@yahoo.com.ar; mariela.raggi@live.com.ar,1,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,
Buenos Aires,Privado,Urbano,MORON,06568,HAEDO,06568003,0600462,060046200,ESCUELA ELMINA PAZ DE GALLO,AVENIDA ROSALES E/ CACIQUE COLIQUEO Y CACIQUE CATRIEL 2312  ,1706,011,4659-1369,administracion@colelminapazdegallo.com; dpp1000407@abc.gov.ar,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
Buenos Aires,Privado,Urbano,MORON,06568,HAEDO,06568003,0600463,060046300,JARDÍN DE INFANTES VIRGEN MADRE,AVENIDA ROSALES E/ COLIQUEO Y CATRIEL 2312  ,1706,011,4659-1369,jvirgenmadre@hotmail.com,1,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,;
Buenos Aires,Estatal,Urbano,MORON,06568,MORON,06568004,0600464,060046400,ESCUELA DE ADULTOS Nº701 COMODORO PEDRO ZANNI,J. M. ROSAS 352  ,1758,011,4627-8522,guiromero@abc.gob.ar,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,;
Buenos Aires,Estatal,Urbano,MORON,06568,CASTELAR,06568001,0600464,060046401,CENTRO DE ADULTOS Nº707/01,ARREDONDO 2465  ,1712,011,4483-5713,guiromero@abc.gob.ar,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,;
Buenos Aires,Estatal,Urbano,MORON,06568,MORON,06568004,0600465,060046500,JARDÍN DE INFANTES Nº907,BALBIN EX FLORENCIO VARELA 1009  ,1708,011,4627-9389,jardindeinfantes907moron@gmail.com; eliivkovic@abc.gob.ar,1,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,
Buenos Aires,Estatal,Urbano,MORON,06568,MORON,06568004,0600466,060046600,ESCUELA DE EDUCACIoN PRIMARIA Nº99 JOSe HERNANDEZ,BERUTTI 488  ,1708,011,4629-6559,escuelaprimaria99@gmail.com,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,;
